#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 06 02 13 30 999  2.6  3.4 99.00 99.00 99.00 999 1029.5 999.0  23.0 999.0 99.0 99.00 
2019 06 02 13 40 999  2.7  3.8  1.17 10.00  7.97 349 1029.4 999.0  23.1 999.0 99.0 99.00 
2019 06 02 13 50 999  2.6  3.8 99.00 99.00 99.00 999 1029.4 999.0  23.1 999.0 99.0 99.00 
2019 06 02 14 00 999  2.9  4.1 99.00 99.00 99.00 999 1029.3 999.0  23.1 999.0 99.0 99.00 
2019 06 02 14 10 999  3.2  4.2 99.00 99.00 99.00 999 1029.3 999.0  23.3 999.0 99.0 99.00 
2019 06 02 14 20 999  3.1  4.1 99.00 99.00 99.00 999 1029.2 999.0  23.2 999.0 99.0 99.00 
2019 06 02 14 30 999  3.1  3.9 99.00 99.00 99.00 999 1029.2 999.0  23.1 999.0 99.0 99.00 
2019 06 02 14 40 999  3.3  4.2  1.15 11.43  7.81   3 1029.2 999.0  23.1 999.0 99.0 99.00 
2019 06 02 14 50 999  3.3  4.2 99.00 99.00 99.00 999 1029.2 999.0  23.1 999.0 99.0 99.00 
2019 06 02 15 00 999  3.5  4.7 99.00 99.00 99.00 999 1029.1 999.0  23.1 999.0 99.0 99.00 
2019 06 02 15 10 999  3.6  4.5 99.00 99.00 99.00 999 1029.0 999.0  23.1 999.0 99.0 99.00 
2019 06 02 15 20 999  3.9  4.9 99.00 99.00 99.00 999 1029.0 999.0  23.0 999.0 99.0 99.00 
2019 06 02 15 30 999  3.8  4.8 99.00 99.00 99.00 999 1029.1 999.0  23.2 999.0 99.0 99.00 
2019 06 02 15 40 999  3.8  4.8  1.18  8.33  7.82 335 1029.1 999.0  23.1 999.0 99.0 99.00 
2019 06 02 15 50 999  3.9  5.0 99.00 99.00 99.00 999 1029.2 999.0  23.2 999.0 99.0 99.00 
2019 06 02 16 00 999  3.7  4.5 99.00 99.00 99.00 999 1029.1 999.0  23.3 999.0 99.0 99.00 
2019 06 02 16 10 999  3.7  4.5 99.00 99.00 99.00 999 1029.0 999.0  23.4 999.0 99.0 99.00 
2019 06 02 16 20 999  4.0  5.0 99.00 99.00 99.00 999 1029.0 999.0  23.4 999.0 99.0 99.00 
2019 06 02 16 30 999  4.0  4.9 99.00 99.00 99.00 999 1028.9 999.0  23.4 999.0 99.0 99.00 
2019 06 02 16 40 999  4.4  5.7  1.12  8.33  7.86 338 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 16 50 999  4.4  5.5 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 17 00 999  4.5  5.5 99.00 99.00 99.00 999 1028.8 999.0  23.3 999.0 99.0 99.00 
2019 06 02 17 10 999  4.7  5.9 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 17 20 999  4.5  5.6 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 17 30 999  4.4  5.8 99.00 99.00 99.00 999 1028.8 999.0  23.2 999.0 99.0 99.00 
2019 06 02 17 40 999  4.2  5.4  1.13 11.43  7.82 358 1028.8 999.0  23.3 999.0 99.0 99.00 
2019 06 02 17 50 999  4.0  5.0 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 18 00 999  3.9  4.8 99.00 99.00 99.00 999 1028.8 999.0  23.3 999.0 99.0 99.00 
2019 06 02 18 10 999  4.0  5.3 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 18 20 999  4.3  5.2 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 18 30 999  4.4  5.4 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 18 40 999  4.3  5.4  1.20 10.00  7.63 356 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 18 50 999  4.2  5.1 99.00 99.00 99.00 999 1028.7 999.0  23.5 999.0 99.0 99.00 
2019 06 02 19 00 999  4.3  5.3 99.00 99.00 99.00 999 1028.7 999.0  23.5 999.0 99.0 99.00 
2019 06 02 19 10 999  4.3  5.6 99.00 99.00 99.00 999 1028.8 999.0  23.5 999.0 99.0 99.00 
2019 06 02 19 20 999  4.5  5.4 99.00 99.00 99.00 999 1028.7 999.0  23.4 999.0 99.0 99.00 
2019 06 02 19 30 999  4.7  5.9 99.00 99.00 99.00 999 1028.6 999.0  23.5 999.0 99.0 99.00 
2019 06 02 19 40 999  4.6  6.0  1.27 10.81  7.41 356 1028.6 999.0  23.4 999.0 99.0 99.00 
2019 06 02 19 50 999  4.3  5.5 99.00 99.00 99.00 999 1028.7 999.0  23.4 999.0 99.0 99.00 
2019 06 02 20 00 999  4.3  5.4 99.00 99.00 99.00 999 1028.8 999.0  23.4 999.0 99.0 99.00 
2019 06 02 20 10 999  4.4  5.3 99.00 99.00 99.00 999 1028.7 999.0  23.3 999.0 99.0 99.00 
2019 06 02 20 20 999  4.4  5.3 99.00 99.00 99.00 999 1028.8 999.0  23.2 999.0 99.0 99.00 
2019 06 02 20 30 999  4.3  5.4 99.00 99.00 99.00 999 1028.8 999.0  23.2 999.0 99.0 99.00 
2019 06 02 20 40 999  4.2  5.1  1.24 12.12  7.28   2 1028.9 999.0  23.2 999.0 99.0 99.00 
2019 06 02 20 50 999  3.9  4.8 99.00 99.00 99.00 999 1028.9 999.0  23.2 999.0 99.0 99.00 
2019 06 02 21 00 999  3.7  4.6 99.00 99.00 99.00 999 1029.0 999.0  23.2 999.0 99.0 99.00 
2019 06 02 21 10 999  3.9  5.1 99.00 99.00 99.00 999 1029.1 999.0  23.1 999.0 99.0 99.00 
2019 06 02 21 20 999  4.0  5.3 99.00 99.00 99.00 999 1029.2 999.0  23.0 999.0 99.0 99.00 
2019 06 02 21 30 999  3.8  4.8 99.00 99.00 99.00 999 1029.1 999.0  23.1 999.0 99.0 99.00 
2019 06 02 21 40 999  3.6  4.6  1.15 11.43  7.04 351 1029.2 999.0  23.0 999.0 99.0 99.00 
2019 06 02 21 50 999  3.5  4.5 99.00 99.00 99.00 999 1029.2 999.0  23.0 999.0 99.0 99.00 
2019 06 02 22 00 999  3.6  4.6 99.00 99.00 99.00 999 1029.3 999.0  23.0 999.0 99.0 99.00 
2019 06 02 22 10 999  3.7  4.5 99.00 99.00 99.00 999 1029.5 999.0  23.0 999.0 99.0 99.00 
2019 06 02 22 20 999  3.7  4.9 99.00 99.00 99.00 999 1029.6 999.0  23.0 999.0 99.0 99.00 
2019 06 02 22 30 999  3.7  4.5 99.00 99.00 99.00 999 1029.6 999.0  23.0 999.0 99.0 99.00 
2019 06 02 22 40 999  3.9  4.6  1.19  7.69  6.83 335 1029.6 999.0  23.0 999.0 99.0 99.00 
2019 06 02 22 50 999  3.8  4.6 99.00 99.00 99.00 999 1029.7 999.0  23.0 999.0 99.0 99.00 
2019 06 02 23 00 999  3.8  4.8 99.00 99.00 99.00 999 1029.6 999.0  23.1 999.0 99.0 99.00 
2019 06 02 23 10 999  3.9  5.3 99.00 99.00 99.00 999 1029.7 999.0  23.0 999.0 99.0 99.00 
2019 06 02 23 20 999  3.9  4.9 99.00 99.00 99.00 999 1029.9 999.0  23.0 999.0 99.0 99.00 
2019 06 02 23 30 999  3.8  4.7 99.00 99.00 99.00 999 1030.0 999.0  23.0 999.0 99.0 99.00 
2019 06 02 23 40 999  3.7  4.5  1.10  8.33  7.19 340 1030.0 999.0  22.9 999.0 99.0 99.00 
2019 06 02 23 50 999  3.9  4.9 99.00 99.00 99.00 999 1030.2 999.0  22.9 999.0 99.0 99.00 
2019 06 03 00 00 999  4.1  4.9 99.00 99.00 99.00 999 1030.2 999.0  22.9 999.0 99.0 99.00 
2019 06 03 00 10 999  4.0  5.3 99.00 99.00 99.00 999 1030.2 999.0  22.9 999.0 99.0 99.00 
2019 06 03 00 20 999  4.0  4.7 99.00 99.00 99.00 999 1030.2 999.0  22.9 999.0 99.0 99.00 
2019 06 03 00 30 999  3.8  4.9 99.00 99.00 99.00 999 1030.3 999.0  22.9 999.0 99.0 99.00 
2019 06 03 00 40 999  3.5  4.4  1.12 10.00  6.98 352 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 00 50 999  4.1  5.3 99.00 99.00 99.00 999 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 01 00 999  4.5  5.4 99.00 99.00 99.00 999 1030.2 999.0  22.8 999.0 99.0 99.00 
2019 06 03 01 10 999  4.4  5.5 99.00 99.00 99.00 999 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 01 20 999  4.2  5.5 99.00 99.00 99.00 999 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 01 30 999  4.4  5.7 99.00 99.00 99.00 999 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 01 40 999  4.5  5.4  1.17 11.43  7.44   1 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 01 50 999  4.4  5.6 99.00 99.00 99.00 999 1030.2 999.0  22.8 999.0 99.0 99.00 
2019 06 03 02 00 999  4.3  5.4 99.00 99.00 99.00 999 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 02 10 999  4.2  5.0 99.00 99.00 99.00 999 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 02 20 999  4.1  4.9 99.00 99.00 99.00 999 1030.2 999.0  22.8 999.0 99.0 99.00 
2019 06 03 02 30 999  4.0  5.2 99.00 99.00 99.00 999 1030.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 02 40 999  4.1  4.9  1.09 10.00  7.38 354 1029.9 999.0  22.8 999.0 99.0 99.00 
2019 06 03 02 50 999  3.9  4.9 99.00 99.00 99.00 999 1029.9 999.0  22.8 999.0 99.0 99.00 
2019 06 03 03 00 999  3.9  4.9 99.00 99.00 99.00 999 1029.8 999.0  22.8 999.0 99.0 99.00 
2019 06 03 03 10 999  3.7  4.9 99.00 99.00 99.00 999 1029.7 999.0  22.8 999.0 99.0 99.00 
2019 06 03 03 20 999  3.7  4.6 99.00 99.00 99.00 999 1029.7 999.0  22.8 999.0 99.0 99.00 
2019 06 03 03 30 999  3.6  4.6 99.00 99.00 99.00 999 1029.7 999.0  22.8 999.0 99.0 99.00 
2019 06 03 03 40 999  3.5  4.5  1.16 11.43  7.40   4 1029.6 999.0  22.8 999.0 99.0 99.00 
2019 06 03 03 50 999  3.6  4.7 99.00 99.00 99.00 999 1029.5 999.0  22.8 999.0 99.0 99.00 
2019 06 03 04 00 999  3.4  4.3 99.00 99.00 99.00 999 1029.6 999.0  22.8 999.0 99.0 99.00 
2019 06 03 04 10 999  3.2  4.0 99.00 99.00 99.00 999 1029.5 999.0  22.8 999.0 99.0 99.00 
2019 06 03 04 20 999  3.6  4.7 99.00 99.00 99.00 999 1029.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 04 30 999  3.5  4.6 99.00 99.00 99.00 999 1029.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 04 40 999  3.8  5.0  1.06  8.33  7.16 328 1029.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 04 50 999  3.8  4.8 99.00 99.00 99.00 999 1029.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 05 00 999  3.8  5.0 99.00 99.00 99.00 999 1029.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 05 10 999  3.9  5.0 99.00 99.00 99.00 999 1029.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 05 20 999  3.7  4.8 99.00 99.00 99.00 999 1029.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 05 30 999  3.7  4.6 99.00 99.00 99.00 999 1029.0 999.0  22.8 999.0 99.0 99.00 
2019 06 03 05 40 999  3.7  4.7  1.21 10.81  7.51 358 1029.0 999.0  22.8 999.0 99.0 99.00 
2019 06 03 05 50 999  3.4  4.3 99.00 99.00 99.00 999 1029.0 999.0  22.8 999.0 99.0 99.00 
2019 06 03 06 00 999  3.3  4.3 99.00 99.00 99.00 999 1029.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 06 10 999  3.1  3.8 99.00 99.00 99.00 999 1029.2 999.0  22.8 999.0 99.0 99.00 
2019 06 03 06 20 999  3.4  4.4 99.00 99.00 99.00 999 1029.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 06 30 999  3.3  4.6 99.00 99.00 99.00 999 1029.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 06 40 999  3.5  4.5  1.16 10.00  7.65 358 1029.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 06 50 999  3.3  4.1 99.00 99.00 99.00 999 1029.4 999.0  22.8 999.0 99.0 99.00 
2019 06 03 07 00 999  3.5  4.9 99.00 99.00 99.00 999 1029.5 999.0  22.8 999.0 99.0 99.00 
2019 06 03 07 10 999  3.6  4.7 99.00 99.00 99.00 999 1029.5 999.0  22.8 999.0 99.0 99.00 
2019 06 03 07 20 999  3.8  4.9 99.00 99.00 99.00 999 1029.6 999.0  22.8 999.0 99.0 99.00 
2019 06 03 07 30 999  3.8  4.9 99.00 99.00 99.00 999 1029.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 07 40 999  4.0  5.1  1.07 10.00  7.16 355 1029.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 07 50 999  4.0  5.0 99.00 99.00 99.00 999 1029.7 999.0  22.8 999.0 99.0 99.00 
2019 06 03 08 00 999  4.5  5.5 99.00 99.00 99.00 999 1029.7 999.0  22.8 999.0 99.0 99.00 
2019 06 03 08 10 999  4.7  5.8 99.00 99.00 99.00 999 1029.8 999.0  22.8 999.0 99.0 99.00 
2019 06 03 08 20 999  5.0  6.2 99.00 99.00 99.00 999 1029.8 999.0  22.8 999.0 99.0 99.00 
2019 06 03 08 30 999  5.2  6.5 99.00 99.00 99.00 999 1029.8 999.0  22.8 999.0 99.0 99.00 
2019 06 03 08 40 999  4.9  6.2  1.03 11.43  6.65  21 1029.9 999.0  22.8 999.0 99.0 99.00 
2019 06 03 08 50 999  4.8  6.0 99.00 99.00 99.00 999 1030.0 999.0  22.8 999.0 99.0 99.00 
2019 06 03 09 00 999  4.4  5.9 99.00 99.00 99.00 999 1030.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 09 10 999  4.4  5.2 99.00 99.00 99.00 999 1030.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 09 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  22.8 999.0 99.0 99.00 
2019 06 03 09 30 999  3.9  5.2 99.00 99.00 99.00 999 1030.3 999.0  22.8 999.0 99.0 99.00 
2019 06 03 09 40 999  4.9  5.9 99.00 99.00 99.00 999 1030.3 999.0  22.9 999.0 99.0 99.00 
2019 06 03 09 50 999  5.1  6.5 99.00 99.00 99.00 999 1030.4 999.0  22.9 999.0 99.0 99.00 
2019 06 03 10 00 999  4.8  6.0 99.00 99.00 99.00 999 1030.4 999.0  22.9 999.0 99.0 99.00 
2019 06 03 10 10 999  4.6  5.7 99.00 99.00 99.00 999 1030.4 999.0  22.9 999.0 99.0 99.00 
2019 06 03 10 20 999  4.1  5.5 99.00 99.00 99.00 999 1030.5 999.0  22.9 999.0 99.0 99.00 
2019 06 03 10 30 999  3.8  4.9 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 10 40 999  4.0  5.1  1.13 10.00  6.72 346 1030.6 999.0  22.9 999.0 99.0 99.00 
2019 06 03 10 50 999  4.3  5.2 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 11 00 999  4.7  5.6 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 11 10 999  5.0  5.9 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 11 20 999  4.8  5.9 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 11 30 999  4.9  6.0 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 11 40 999  4.6  5.5  1.08 10.81  6.50 359 1030.8 999.0  23.0 999.0 99.0 99.00 
2019 06 03 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  23.0 999.0 99.0 99.00 
2019 06 03 12 00 999  4.5  5.5 99.00 99.00 99.00 999 1030.8 999.0  23.0 999.0 99.0 99.00 
2019 06 03 12 10 999  4.1  5.3 99.00 99.00 99.00 999 1030.9 999.0  23.0 999.0 99.0 99.00 
2019 06 03 12 20 999  4.4  5.9 99.00 99.00 99.00 999 1031.0 999.0  23.0 999.0 99.0 99.00 
2019 06 03 12 30 999  4.5  5.8 99.00 99.00 99.00 999 1031.0 999.0  23.0 999.0 99.0 99.00 
2019 06 03 12 40 999  4.8  6.1  1.16 10.00  6.65 355 1031.0 999.0  23.0 999.0 99.0 99.00 
2019 06 03 12 50 999  5.2  6.4 99.00 99.00 99.00 999 1031.0 999.0 999.0 999.0 99.0 99.00 
2019 06 03 13 50 999  4.8  6.2 99.00 99.00 99.00 999 1031.2 999.0 999.0 999.0 99.0 99.00 
2019 06 03 14 00 999  5.0  5.9 99.00 99.00 99.00 999 1031.2 999.0 999.0 999.0 99.0 99.00 
2019 06 03 14 10 999  5.0  5.9 99.00 99.00 99.00 999 1031.1 999.0  23.0 999.0 99.0 99.00 
2019 06 03 14 20 999  4.6  5.9 99.00 99.00 99.00 999 1031.1 999.0  23.0 999.0 99.0 99.00 
2019 06 03 14 30 999  3.9  4.8 99.00 99.00 99.00 999 1031.0 999.0  23.0 999.0 99.0 99.00 
2019 06 03 14 40 999  3.8  4.6  1.13  7.69  6.37 337 1031.0 999.0  23.0 999.0 99.0 99.00 
2019 06 03 14 50 999  3.6  4.4 99.00 99.00 99.00 999 1030.9 999.0  23.1 999.0 99.0 99.00 
2019 06 03 15 00 999  4.1  4.9 99.00 99.00 99.00 999 1031.0 999.0  23.1 999.0 99.0 99.00 
2019 06 03 15 10 999  4.1  5.4 99.00 99.00 99.00 999 1030.9 999.0  23.1 999.0 99.0 99.00 
2019 06 03 15 20 999  4.5  5.6 99.00 99.00 99.00 999 1030.8 999.0  23.1 999.0 99.0 99.00 
2019 06 03 15 30 999  4.2  5.0 99.00 99.00 99.00 999 1030.9 999.0  23.1 999.0 99.0 99.00 
2019 06 03 15 40 999  4.3  5.4  1.19 10.81  6.50   5 1030.9 999.0  23.1 999.0 99.0 99.00 
2019 06 03 15 50 999  4.4  5.6 99.00 99.00 99.00 999 1030.8 999.0  23.1 999.0 99.0 99.00 
2019 06 03 16 00 999  4.6  5.6 99.00 99.00 99.00 999 1030.8 999.0  23.1 999.0 99.0 99.00 
2019 06 03 16 10 999  4.2  5.1 99.00 99.00 99.00 999 1030.6 999.0  23.1 999.0 99.0 99.00 
2019 06 03 16 20 999  4.1  5.3 99.00 99.00 99.00 999 1030.7 999.0  23.1 999.0 99.0 99.00 
2019 06 03 16 30 999  4.1  5.2 99.00 99.00 99.00 999 1030.7 999.0  23.1 999.0 99.0 99.00 
2019 06 03 16 40 999  4.5  5.5  1.11 10.81  6.05  13 1030.7 999.0  23.1 999.0 99.0 99.00 
2019 06 03 19 20 999  4.5  5.5 99.00 99.00 99.00 999 1030.2 999.0  22.9 999.0 99.0 99.00 
2019 06 03 19 30 999  4.8  5.8 99.00 99.00 99.00 999 1030.1 999.0  22.9 999.0 99.0 99.00 
2019 06 03 19 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  22.8 999.0 99.0 99.00 
2019 06 03 19 50 999  5.2  6.5 99.00 99.00 99.00 999 1030.1 999.0  22.8 999.0 99.0 99.00 
2019 06 03 20 00 999  4.8  6.0 99.00 99.00 99.00 999 1030.2 999.0  22.8 999.0 99.0 99.00 
2019 06 03 20 10 999  4.9  6.0 99.00 99.00 99.00 999 1030.2 999.0  22.9 999.0 99.0 99.00 
2019 06 03 20 20 999  5.0  6.0 99.00 99.00 99.00 999 1030.2 999.0  22.9 999.0 99.0 99.00 
2019 06 03 20 30 999  5.0  6.4 99.00 99.00 99.00 999 1030.3 999.0  22.9 999.0 99.0 99.00 
2019 06 03 20 40 999  5.2  6.1  1.22 11.43  6.17   1 1030.4 999.0  22.9 999.0 99.0 99.00 
2019 06 03 20 50 999  5.1  6.5 99.00 99.00 99.00 999 1030.4 999.0  22.9 999.0 99.0 99.00 
2019 06 03 21 00 999  5.2  6.3 99.00 99.00 99.00 999 1030.4 999.0  22.9 999.0 99.0 99.00 
2019 06 03 21 10 999  5.8  7.2 99.00 99.00 99.00 999 1030.4 999.0  23.0 999.0 99.0 99.00 
2019 06 03 21 20 999  5.4  7.1 99.00 99.00 99.00 999 1030.6 999.0  22.9 999.0 99.0 99.00 
2019 06 03 21 30 999  5.3  6.5 99.00 99.00 99.00 999 1030.6 999.0  22.9 999.0 99.0 99.00 
2019 06 03 21 40 999  6.2  7.4  1.17 10.81  5.93  14 1030.6 999.0  22.9 999.0 99.0 99.00 
2019 06 03 21 50 999  5.8  7.2 99.00 99.00 99.00 999 1030.5 999.0  22.9 999.0 99.0 99.00 
2019 06 03 22 00 999  6.3  7.4 99.00 99.00 99.00 999 1030.4 999.0  22.9 999.0 99.0 99.00 
2019 06 03 22 10 999  6.0  7.0 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 22 20 999  6.0  7.5 99.00 99.00 99.00 999 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 03 22 30 999  6.0  7.9 99.00 99.00 99.00 999 1030.9 999.0  23.0 999.0 99.0 99.00 
2019 06 03 22 40 999  6.5  8.0  1.24 10.81  6.00   8 1030.8 999.0  23.0 999.0 99.0 99.00 
2019 06 03 22 50 999  6.7  7.9 99.00 99.00 99.00 999 1030.8 999.0  22.9 999.0 99.0 99.00 
2019 06 03 23 00 999  6.7  7.9 99.00 99.00 99.00 999 1030.9 999.0  23.0 999.0 99.0 99.00 
2019 06 03 23 10 999  7.3  8.7 99.00 99.00 99.00 999 1030.8 999.0  22.9 999.0 99.0 99.00 
2019 06 03 23 20 999  7.3  8.7 99.00 99.00 99.00 999 1030.9 999.0  22.9 999.0 99.0 99.00 
2019 06 03 23 30 999  7.4  8.9 99.00 99.00 99.00 999 1030.9 999.0  22.9 999.0 99.0 99.00 
2019 06 03 23 40 999  7.0  8.6  1.23 10.00  5.54  26 1031.0 999.0  22.8 999.0 99.0 99.00 
2019 06 03 23 50 999  7.1  8.7 99.00 99.00 99.00 999 1031.0 999.0  22.9 999.0 99.0 99.00 
2019 06 04 00 00 999  6.7  8.1 99.00 99.00 99.00 999 1031.0 999.0  23.0 999.0 99.0 99.00 
2019 06 04 00 10 999  6.4  7.7 99.00 99.00 99.00 999 1031.1 999.0  23.0 999.0 99.0 99.00 
2019 06 04 00 20 999  6.1  7.2 99.00 99.00 99.00 999 1031.2 999.0  23.0 999.0 99.0 99.00 
2019 06 04 00 30 999  5.6  6.9 99.00 99.00 99.00 999 1031.3 999.0  22.9 999.0 99.0 99.00 
2019 06 04 00 40 999  5.4  6.4  1.28 10.81  5.49   1 1031.2 999.0  22.9 999.0 99.0 99.00 
2019 06 04 00 50 999  5.7  6.7 99.00 99.00 99.00 999 1031.2 999.0  22.9 999.0 99.0 99.00 
2019 06 04 01 00 999  5.2  6.3 99.00 99.00 99.00 999 1031.2 999.0  22.8 999.0 99.0 99.00 
2019 06 04 01 10 999  5.4  6.6 99.00 99.00 99.00 999 1031.1 999.0  22.8 999.0 99.0 99.00 
2019 06 04 01 20 999  5.3  6.8 99.00 99.00 99.00 999 1031.0 999.0  22.8 999.0 99.0 99.00 
2019 06 04 01 30 999  5.8  7.4 99.00 99.00 99.00 999 1030.9 999.0  22.8 999.0 99.0 99.00 
2019 06 04 01 40 999  5.1  6.5  1.24 10.00  5.42  16 1030.9 999.0  22.8 999.0 99.0 99.00 
2019 06 04 01 50 999  5.3  6.7 99.00 99.00 99.00 999 1030.9 999.0  22.8 999.0 99.0 99.00 
2019 06 04 02 00 999  4.9  6.1 99.00 99.00 99.00 999 1030.8 999.0  22.9 999.0 99.0 99.00 
2019 06 04 02 10 999  5.0  6.6 99.00 99.00 99.00 999 1030.9 999.0  22.9 999.0 99.0 99.00 
2019 06 04 02 20 999  5.9  7.8 99.00 99.00 99.00 999 1030.9 999.0  22.9 999.0 99.0 99.00 
2019 06 04 02 30 999  6.7  8.1 99.00 99.00 99.00 999 1030.8 999.0  22.9 999.0 99.0 99.00 
2019 06 04 02 40 999  6.7  7.8  1.25 10.00  5.43  31 1030.7 999.0  22.9 999.0 99.0 99.00 
2019 06 04 02 50 999  6.6  7.8 99.00 99.00 99.00 999 1030.7 999.0  23.1 999.0 99.0 99.00 
2019 06 04 03 00 999  6.4  7.5 99.00 99.00 99.00 999 1030.6 999.0  23.1 999.0 99.0 99.00 
2019 06 04 03 10 999  6.2  7.4 99.00 99.00 99.00 999 1030.6 999.0  23.1 999.0 99.0 99.00 
2019 06 04 03 20 999  6.5  7.9 99.00 99.00 99.00 999 1030.5 999.0  23.1 999.0 99.0 99.00 
2019 06 04 03 30 999  6.1  7.6 99.00 99.00 99.00 999 1030.4 999.0  23.1 999.0 99.0 99.00 
2019 06 04 03 40 999  6.6  8.2  1.36 10.00  5.36  26 1030.4 999.0  23.1 999.0 99.0 99.00 
2019 06 04 03 50 999  6.5  8.1 99.00 99.00 99.00 999 1030.4 999.0  23.1 999.0 99.0 99.00 
2019 06 04 04 00 999  6.2  8.0 99.00 99.00 99.00 999 1030.3 999.0  23.1 999.0 99.0 99.00 
2019 06 04 04 10 999  6.3  7.8 99.00 99.00 99.00 999 1030.2 999.0  23.1 999.0 99.0 99.00 
2019 06 04 04 20 999  6.1  7.2 99.00 99.00 99.00 999 1030.2 999.0  23.1 999.0 99.0 99.00 
2019 06 04 04 30 999  6.3  7.4 99.00 99.00 99.00 999 1030.2 999.0  23.2 999.0 99.0 99.00 
2019 06 04 04 40 999  5.9  7.6  1.35  9.09  5.43  20 1030.1 999.0  23.2 999.0 99.0 99.00 
2019 06 04 04 50 999  5.7  6.7 99.00 99.00 99.00 999 1030.1 999.0  23.2 999.0 99.0 99.00 
2019 06 04 05 00 999  5.8  6.7 99.00 99.00 99.00 999 1030.0 999.0  23.2 999.0 99.0 99.00 
2019 06 04 05 10 999  5.4  6.8 99.00 99.00 99.00 999 1029.8 999.0  23.3 999.0 99.0 99.00 
2019 06 04 05 20 999  5.8  7.1 99.00 99.00 99.00 999 1029.9 999.0  23.3 999.0 99.0 99.00 
2019 06 04 05 30 999  5.6  6.7 99.00 99.00 99.00 999 1029.8 999.0  23.3 999.0 99.0 99.00 
2019 06 04 05 40 999  5.5  6.7  1.29 10.00  5.54  18 1029.8 999.0  23.3 999.0 99.0 99.00 
2019 06 04 05 50 999  5.5  7.0 99.00 99.00 99.00 999 1029.6 999.0  23.3 999.0 99.0 99.00 
2019 06 04 06 00 999  6.1  7.4 99.00 99.00 99.00 999 1029.7 999.0  23.3 999.0 99.0 99.00 
2019 06 04 06 10 999  5.9  7.3 99.00 99.00 99.00 999 1029.6 999.0  23.3 999.0 99.0 99.00 
2019 06 04 06 20 999  5.9  7.6 99.00 99.00 99.00 999 1029.6 999.0  23.3 999.0 99.0 99.00 
2019 06 04 06 30 999  5.9  7.3 99.00 99.00 99.00 999 1029.7 999.0  23.3 999.0 99.0 99.00 
